objectid,title,attribution,classification,iiifthumburl
68529,Go-Go,Will Barnet,Print,"https://api.nga.gov/iiif/e51b1e7b-24fb-4b5f-ab7d-730f8eef6954/full/!200,200/0/default.jpg"
68530,Strange Bird,Will Barnet,Print,"https://api.nga.gov/iiif/2cb4f3c2-64a4-4bae-a31d-e88c98ce72a3/full/!200,200/0/default.jpg"
68531,Strange Bird,Will Barnet,Print,"https://api.nga.gov/iiif/1ba62e0f-ec8c-474d-b7d3-742cf0dd1554/full/!200,200/0/default.jpg"
68742,"Woman Seated with Legs Crossed, Reading",Mark Rothko,Drawing,"https://api.nga.gov/iiif/83b9c9c1-85bb-4dd7-b0f2-35a407568081/full/!200,200/0/default.jpg"
68532,Child Alone,Will Barnet,Print,"https://api.nga.gov/iiif/311364b2-9749-498e-8dde-73b2f9ef0c9a/full/!200,200/0/default.jpg"
68535,Infant (Enfant),Will Barnet,Print,"https://api.nga.gov/iiif/d84fe3ff-cfd6-4dcb-9a32-aca2230da035/full/!200,200/0/default.jpg"
68537,"Wine, Women, and Song",Will Barnet,Print,"https://api.nga.gov/iiif/a4b66a21-bf8f-405d-8b2c-fd4cccee3de8/full/!200,200/0/default.jpg"
68538,Province by the Sea,Will Barnet,Print,"https://api.nga.gov/iiif/79cfa15a-6f99-4d27-a6d3-ff16633305bc/full/!200,200/0/default.jpg"
68544,Blue Robe,Will Barnet,Print,"https://api.nga.gov/iiif/98b49f6c-eb85-4c1e-ad37-9f3eee0571dc/full/!200,200/0/default.jpg"
68545,Blue Robe,Will Barnet,Print,"https://api.nga.gov/iiif/47bfe0c1-ac75-4bf3-b642-e768544b5146/full/!200,200/0/default.jpg"
68546,Woman by the Sea,Will Barnet,Print,"https://api.nga.gov/iiif/712cdbf6-a115-46d0-80a7-0a0ef9e6a08b/full/!200,200/0/default.jpg"
68825,Untitled [verso],Mark Rothko,Drawing,"https://api.nga.gov/iiif/0d276efb-b61a-426f-8724-6920afab9700/full/!200,200/0/default.jpg"
68547,Dawn,Will Barnet,Print,"https://api.nga.gov/iiif/53cdfbb2-b9bb-495c-ae83-bd1f11b96829/full/!200,200/0/default.jpg"
68565,Still Life with Bread and Sugar Bowl,Mark Rothko,Drawing,"https://api.nga.gov/iiif/c2e745ad-b46c-45ba-928f-c7989bb1c0fb/full/!200,200/0/default.jpg"
68552,The Bannister,Will Barnet,Print,"https://api.nga.gov/iiif/2e65e24f-6b1e-4221-ba7e-2a0c9854970b/full/!200,200/0/default.jpg"
68553,The Bannister,Will Barnet,Print,"https://api.nga.gov/iiif/a9752be6-ac8e-4010-be83-8797de669353/full/!200,200/0/default.jpg"
68554,The Bannister,Will Barnet,Print,"https://api.nga.gov/iiif/ae6d5d02-001a-4441-8e3a-b3f3f1ee313a/full/!200,200/0/default.jpg"
68555,The Bannister,Will Barnet,Print,"https://api.nga.gov/iiif/f23de8d6-5aea-4cdc-933d-ad6bfe63bfab/full/!200,200/0/default.jpg"
68556,"First Sketch for ""Waiting""",Will Barnet,Drawing,"https://api.nga.gov/iiif/0d5e6095-53e3-4bcb-a05c-37baba8caa69/full/!200,200/0/default.jpg"
68557,"No. 1 Idea for ""Waiting""",Will Barnet,Drawing,"https://api.nga.gov/iiif/5fd416fd-550d-48f3-aeaa-80f2f24c5183/full/!200,200/0/default.jpg"
68558,"Study for Woman in Hammock (""Summer Idyll"")",Will Barnet,Drawing,"https://api.nga.gov/iiif/0a36586d-3d31-4b14-9c6f-f750b151ac27/full/!200,200/0/default.jpg"
68559,"Drawing for ""The Bannister""",Will Barnet,Drawing,"https://api.nga.gov/iiif/6cff3b2a-9ef5-4a22-9c9d-4ef0ec2e211f/full/!200,200/0/default.jpg"
68560,"Seated Nude Leaning to the Right, Head Lowered",Mark Rothko,Drawing,"https://api.nga.gov/iiif/2ec6ff7b-803c-4883-9d9c-a205ebf17e22/full/!200,200/0/default.jpg"
68561,Seated Boy with Lute,Mark Rothko,Drawing,"https://api.nga.gov/iiif/59e7862b-be27-4143-863e-732dd57e6669/full/!200,200/0/default.jpg"
68562,"Woman in Hat, Seated in Wing Chair",Mark Rothko,Drawing,"https://api.nga.gov/iiif/3b26bcda-1c8b-4e24-9832-f69347e7fba5/full/!200,200/0/default.jpg"
68563,"Woman Curled Up in Chair, Reading",Mark Rothko,Drawing,"https://api.nga.gov/iiif/aa0accab-a596-4555-8342-24c6c5ea6f6e/full/!200,200/0/default.jpg"
68564,"Nude, Bending Forward, Arms Relaxed",Mark Rothko,Drawing,"https://api.nga.gov/iiif/5a1832bd-06ab-4b87-8bff-8712f2788f5c/full/!200,200/0/default.jpg"
68566,"Reclining Nude Leaning to the Right, Head Turned Away",Mark Rothko,Drawing,"https://api.nga.gov/iiif/693f3d8d-f9b0-4512-9240-2a325eee6c9e/full/!200,200/0/default.jpg"
68567,"Standing Nude Turned to the Right, Arms Raised to Head",Mark Rothko,Drawing,"https://api.nga.gov/iiif/4ec5875b-c8b7-464d-a637-80c027a14a43/full/!200,200/0/default.jpg"
68568,"Seated Woman, Head Tilted to the Right",Mark Rothko,Drawing,"https://api.nga.gov/iiif/25d3c753-7b59-4fed-aa6e-247fb76272aa/full/!200,200/0/default.jpg"
68569,"Seated Woman Leaning Back, Arms Supporting Head [recto]",Mark Rothko,Drawing,"https://api.nga.gov/iiif/410fb7b0-5d94-4f6d-8515-10052a0d5239/full/!200,200/0/default.jpg"
68570,Untitled [verso],Mark Rothko,Drawing,"https://api.nga.gov/iiif/dec486aa-0aff-446b-9111-455876b7ec28/full/!200,200/0/default.jpg"
68571,"Standing Nude Turned to the Left, Arms Raised and Head Lowered",Mark Rothko,Drawing,"https://api.nga.gov/iiif/da832401-f6fa-4824-b172-660fc9070490/full/!200,200/0/default.jpg"
68572,"Standing Nude Turned to the Right, Arms Raised to Head",Mark Rothko,Drawing,"https://api.nga.gov/iiif/6c86a629-33c2-4dc4-9325-428d2a610611/full/!200,200/0/default.jpg"
68573,Figure Seated in Front of Object,Mark Rothko,Drawing,"https://api.nga.gov/iiif/e2f18346-d9d1-4c40-8047-aecb5547471e/full/!200,200/0/default.jpg"
68574,"Three-quarter Length Nude, Seen from the Back [recto]",Mark Rothko,Drawing,"https://api.nga.gov/iiif/912cdb97-730e-45bd-9298-3aeeef377f7b/full/!200,200/0/default.jpg"
68575,Untitled [verso],Mark Rothko,Drawing,"https://api.nga.gov/iiif/c5a77345-5c68-4dfc-8e05-0339b82934d9/full/!200,200/0/default.jpg"
68576,"Nude Seated on the Ground, Facing Front",Mark Rothko,Drawing,"https://api.nga.gov/iiif/1c46c272-0c47-40f9-9c60-5bb785d8ee7e/full/!200,200/0/default.jpg"
68577,"Seated Nude, Arms Crossed, Feet Turned In",Mark Rothko,Drawing,"https://api.nga.gov/iiif/d96b01f9-561e-4c70-9434-5423e5b0086d/full/!200,200/0/default.jpg"
68578,"Seated Nude Leaning to the Right, Arm Resting on Thigh",Mark Rothko,Drawing,"https://api.nga.gov/iiif/94127180-b6df-4fe4-9a49-eb2a4939a6a2/full/!200,200/0/default.jpg"
68579,"Standing Nude Looking to the Left, Hands Crossed in Front",Mark Rothko,Drawing,"https://api.nga.gov/iiif/e0b953b5-fef1-4653-ad81-a4030f2f463f/full/!200,200/0/default.jpg"
68580,Two Nudes in an Imaginary Setting [recto],Mark Rothko,Drawing,"https://api.nga.gov/iiif/3a590c64-1568-468e-9b9d-c229bc41e22b/full/!200,200/0/default.jpg"
68581,Figure in a Landscape [verso],Mark Rothko,Drawing,"https://api.nga.gov/iiif/69d7d2af-85c9-4eb1-98b6-f1388fc0fe65/full/!200,200/0/default.jpg"
68582,"Color Test in Crimson, Black, and Umber",Mark Rothko,Drawing,"https://api.nga.gov/iiif/aeff927b-1f54-45fe-becb-c4612dde06d0/full/!200,200/0/default.jpg"
68583,"Standing Nude, Three-quarter View Facing Right, Head Turned to Viewer [recto]",Mark Rothko,Drawing,"https://api.nga.gov/iiif/79af9dc8-2f62-486f-a987-f623d731ec38/full/!200,200/0/default.jpg"
68584,Untitled [verso],Mark Rothko,Drawing,"https://api.nga.gov/iiif/df30bce5-88d0-44e0-a2b4-8f6a5a268748/full/!200,200/0/default.jpg"
68585,"Large Standing Female Nude Facing Front, Hand on Hip",Mark Rothko,Drawing,"https://api.nga.gov/iiif/fecc17eb-a6b4-4ce6-859c-7f8e729f01c1/full/!200,200/0/default.jpg"
68586,"Standing Nude Leaning Forward, Head Lowered, Arms Raised",Mark Rothko,Drawing,"https://api.nga.gov/iiif/9bfff6a9-95c8-46aa-9da9-4858ac61d8a0/full/!200,200/0/default.jpg"
68587,Side View of Seated Nude Facing Left,Mark Rothko,Drawing,"https://api.nga.gov/iiif/b9605ea4-7526-4b5a-b4c0-33af0bce14d6/full/!200,200/0/default.jpg"
68588,"Side View of Seated Female Nude Turned to the Right, Leaning Forward",Mark Rothko,Drawing,"https://api.nga.gov/iiif/9e9dc0e6-a188-431d-b5fb-2d19b3fd5e17/full/!200,200/0/default.jpg"
68589,"Seated Man Looking Down, Eyeglasses in Hand",Mark Rothko,Drawing,"https://api.nga.gov/iiif/cdbe3b29-ee9a-4a66-a29e-e551edd10bc7/full/!200,200/0/default.jpg"
68590,"Seated Woman Leaning to Left, Man in Chair behind Her",Mark Rothko,Drawing,"https://api.nga.gov/iiif/37432377-af45-436f-9d5f-9479a70d248d/full/!200,200/0/default.jpg"
68591,"Seated Female Nude Seen from Behind, Leaning Right with Head Resting in Arms",Mark Rothko,Drawing,"https://api.nga.gov/iiif/62f8f4a6-de00-4ae2-8664-b31d12e5a833/full/!200,200/0/default.jpg"
68592,Two Women Lounging on Sofa,Mark Rothko,Drawing,"https://api.nga.gov/iiif/688a6b45-a2ce-4c0f-bba0-9afb440526af/full/!200,200/0/default.jpg"
68593,"Side View of Seated Nude Turned to the Left, Right Leg Tucked Under",Mark Rothko,Drawing,"https://api.nga.gov/iiif/8aed1618-9cf9-4400-ac92-4d8037b5796f/full/!200,200/0/default.jpg"
68594,Kneeling Nude Seen from the Back,Mark Rothko,Drawing,"https://api.nga.gov/iiif/cdd1c51e-9e93-4379-bc4e-7f238bb01977/full/!200,200/0/default.jpg"
68595,"Female Nude Seated on the Ground, Facing Right",Mark Rothko,Drawing,"https://api.nga.gov/iiif/71a0c43e-4213-48ac-9fdb-5e17ab339d34/full/!200,200/0/default.jpg"
68596,"Seated Female Nude Turned to the Right, Leaning Forward",Mark Rothko,Drawing,"https://api.nga.gov/iiif/209f3a07-d6c3-40f7-93fb-c6381dacfe5f/full/!200,200/0/default.jpg"
68597,"Standing Female Nude Turned to the Left, Arms Raised, Head Lowered",Mark Rothko,Drawing,"https://api.nga.gov/iiif/dfa9a326-cb72-476d-83a3-6193ce53474f/full/!200,200/0/default.jpg"
68598,"Female Nude Seated on the Ground, Left Arm Supporting Torso, Right Arm Raised",Mark Rothko,Drawing,"https://api.nga.gov/iiif/0f97ccb1-5a72-4634-a9de-c9ce8ca93e9c/full/!200,200/0/default.jpg"
68599,Still Life with Vase and Potted Plant,Mark Rothko,Drawing,"https://api.nga.gov/iiif/d32e767f-a6ea-4560-95c1-41211bc27a5e/full/!200,200/0/default.jpg"
68661,"Man Seated in Wicker Chair, Turned to the Left",Mark Rothko,Drawing,"https://api.nga.gov/iiif/5128d7b0-775a-447a-8d52-87912187b164/full/!200,200/0/default.jpg"
68600,"Woman Reading, Right Hand Covering Mouth",Mark Rothko,Drawing,"https://api.nga.gov/iiif/6296407e-1f5d-4a57-b512-34b87b9bfe8b/full/!200,200/0/default.jpg"
68601,"Seated Nude Turned to the Left, Arms Crossed",Mark Rothko,Drawing,"https://api.nga.gov/iiif/7401c833-4de6-45e4-8cbf-c560dbe8b5dc/full/!200,200/0/default.jpg"
68602,Seated Man Wearing Eyeglasses,Mark Rothko,Drawing,"https://api.nga.gov/iiif/d0342ea0-55ca-43dd-97b1-9647117c862e/full/!200,200/0/default.jpg"
68603,Head of a Man in Profile to the Right,Mark Rothko,Drawing,"https://api.nga.gov/iiif/736ccb4e-9187-475c-9878-ddd218254267/full/!200,200/0/default.jpg"
68604,Half-Length Portrait of a Woman Seated in an Upholstered Chair,Mark Rothko,Drawing,"https://api.nga.gov/iiif/4dd2aa44-a042-4103-8411-fa0566818e00/full/!200,200/0/default.jpg"
68605,"Man Seated in a Rocker, Right Arm Raised",Mark Rothko,Drawing,"https://api.nga.gov/iiif/8c0bad28-cff3-44fb-96d6-ee518aff6c56/full/!200,200/0/default.jpg"
68606,"Stylishly Dressed Women Outdoors, One Holding the Arm of a Child",Mark Rothko,Drawing,"https://api.nga.gov/iiif/626e4fe3-9fc7-402b-b3a0-ca0bf6612de5/full/!200,200/0/default.jpg"
68607,Woman Playing the Violin,Mark Rothko,Drawing,"https://api.nga.gov/iiif/410b8af8-4751-4dcb-9c00-7819c64b75a7/full/!200,200/0/default.jpg"
68608,Nude Woman Outdoors,Mark Rothko,Drawing,"https://api.nga.gov/iiif/abf46732-e122-4c4a-a475-79220e68f219/full/!200,200/0/default.jpg"
68609,"Standing Nude Leaning to the Right, Head Resting on Hand",Mark Rothko,Drawing,"https://api.nga.gov/iiif/aca8a78b-5b51-4670-ade7-de485120bbd1/full/!200,200/0/default.jpg"
68610,"Seated Female Nude Supporting Head, Right Leg Resting on Left",Mark Rothko,Drawing,"https://api.nga.gov/iiif/dcf8f3b2-5272-4db4-a8a0-83698db02525/full/!200,200/0/default.jpg"
68611,Young Girl Seated Erectly in Wing Chair,Mark Rothko,Drawing,"https://api.nga.gov/iiif/3a0d8882-ecbd-431b-8aae-97bf833359e0/full/!200,200/0/default.jpg"
68612,"Woman Seated in Wing Chair, Legs Crossed",Mark Rothko,Drawing,"https://api.nga.gov/iiif/013a4123-903c-40ea-bbf4-2eee05e05b9e/full/!200,200/0/default.jpg"
68613,Woman Dozing with Book Turned Over,Mark Rothko,Drawing,"https://api.nga.gov/iiif/4a4dbcb3-6fa6-4d90-80f9-a44692c179e5/full/!200,200/0/default.jpg"
68614,"Head and Shoulders of a Woman, Eyes Cast Downward",Mark Rothko,Drawing,"https://api.nga.gov/iiif/f9dda5d0-38bf-4af9-b835-afea54d5be0d/full/!200,200/0/default.jpg"
68615,Head and Shoulders of a Figure Wearing Eyeglasses,Mark Rothko,Drawing,"https://api.nga.gov/iiif/4761f04f-c218-4f25-b4dc-2273f9d05815/full/!200,200/0/default.jpg"
68616,"Young Girl Seated, Head Leaning to the Right, Hands Crossed",Mark Rothko,Drawing,"https://api.nga.gov/iiif/3de48810-6310-47de-bb38-ea8022ec576e/full/!200,200/0/default.jpg"
68617,"Seated Nude Leaning to the Right, Legs Crossed at Ankles",Mark Rothko,Drawing,"https://api.nga.gov/iiif/2859a162-e3b5-4792-a469-a88eab97db1b/full/!200,200/0/default.jpg"
68618,Half-Length Study of a Woman Turned to the Right,Mark Rothko,Drawing,"https://api.nga.gov/iiif/9e417aae-bb4a-4f5b-a04d-29e5f3cad6fe/full/!200,200/0/default.jpg"
68619,Seated Man Wearing Hat and Large Coat,Mark Rothko,Drawing,"https://api.nga.gov/iiif/96319c94-0bc0-464a-bb71-82f8e187d5ac/full/!200,200/0/default.jpg"
68620,"Seated Female Nude Seen from the Back, Left Elbow Extended",Mark Rothko,Drawing,"https://api.nga.gov/iiif/115121af-1db1-4ce7-9638-3ced55838fd8/full/!200,200/0/default.jpg"
68621,"Woman in a Hammock, Reading",Mark Rothko,Drawing,"https://api.nga.gov/iiif/44b337d1-8d73-4d7b-bfa1-767b23aba9c4/full/!200,200/0/default.jpg"
68622,"Half-Length Study of a Woman, Arms Raised to Head",Mark Rothko,Drawing,"https://api.nga.gov/iiif/9e4b64c8-e0a7-49e9-b1c2-f15688a19a9d/full/!200,200/0/default.jpg"
68623,Half-Length Study of a Figure Wearing a Ruffled Collar and Sketch of a Boy's Head,Mark Rothko,Drawing,"https://api.nga.gov/iiif/39eebd21-c690-4a41-a095-ef2054dba30b/full/!200,200/0/default.jpg"
68624,"Standing Female Nude, Hands Raised to Shoulders",Mark Rothko,Drawing,"https://api.nga.gov/iiif/dc9fa982-2502-43ec-81cb-1216edd68aed/full/!200,200/0/default.jpg"
68625,"Woman Resting, Hands Tucked under Head",Mark Rothko,Drawing,"https://api.nga.gov/iiif/0244a973-f743-49b3-a714-e0c3564f5d81/full/!200,200/0/default.jpg"
68626,Woman Seated with Jacket Worn over Shoulders,Mark Rothko,Drawing,"https://api.nga.gov/iiif/7a55378c-c00e-4109-af0c-bbf2cbe806eb/full/!200,200/0/default.jpg"
68627,Woman Seated Sideways in Upholstered Chair,Mark Rothko,Drawing,"https://api.nga.gov/iiif/87e8a83e-6d9d-4279-900e-2da0ba5debdd/full/!200,200/0/default.jpg"
68628,"Female Nude Seen from Her Left Side, Leaning Back, Head Turned to the Viewer",Mark Rothko,Drawing,"https://api.nga.gov/iiif/70bda3aa-f62b-4cee-8e9c-db7d5ca2c7ac/full/!200,200/0/default.jpg"
68629,"Woman Seated Sideways in Upholstered Chair, Left Leg Tucked Under",Mark Rothko,Drawing,"https://api.nga.gov/iiif/1a37ec14-6db2-4851-bf53-7d82984e023a/full/!200,200/0/default.jpg"
68630,"Woman in Profile to the Right, Reading",Mark Rothko,Drawing,"https://api.nga.gov/iiif/f536382a-7dd9-4759-88e7-df8f0388904f/full/!200,200/0/default.jpg"
68631,"Reclining Female Nude, Resting on Left Elbow, Head in Three-quarters Profile",Mark Rothko,Drawing,"https://api.nga.gov/iiif/100c2707-0e23-40ff-8424-06298275edec/full/!200,200/0/default.jpg"
68632,"Seated Nude Leaning Back and to the Right, Left Hand on Hip, Ankles Crossed",Mark Rothko,Drawing,"https://api.nga.gov/iiif/356bf6ce-a028-4569-872e-03424738b57c/full/!200,200/0/default.jpg"
68633,"Pensive Woman Seated at a Table, Cup and Saucer to the Left",Mark Rothko,Drawing,"https://api.nga.gov/iiif/50e72bb7-0272-46a8-b1bc-7166f458395b/full/!200,200/0/default.jpg"
68634,Sheet with Two Landscape Sketches,Mark Rothko,Drawing,"https://api.nga.gov/iiif/9fe603ff-e54d-477a-a60c-001ac534b558/full/!200,200/0/default.jpg"
68635,Frontal Nude Seated on a Fabric Draped Chair,Mark Rothko,Drawing,"https://api.nga.gov/iiif/9f8dbeff-e179-4616-8c46-38f7def9d563/full/!200,200/0/default.jpg"
68636,"Seated Young Girl Wearing a Locket, Bow in Hair",Mark Rothko,Drawing,"https://api.nga.gov/iiif/9a3252c3-37ae-4f29-ac66-47eb43be6aa8/full/!200,200/0/default.jpg"
68637,Sheet with Figure Sketches: Youngster; Woman Reaching toward Man; Additional Studies,Mark Rothko,Drawing,"https://api.nga.gov/iiif/a0975107-c7e6-4d7c-9441-e9f6a75a8f67/full/!200,200/0/default.jpg"
68638,Seated Ballerina Holding Open Box,Mark Rothko,Drawing,"https://api.nga.gov/iiif/cd84227e-ce41-4992-823d-d4c6278d0a06/full/!200,200/0/default.jpg"
68639,Study of Seated Woman with Cubist Design,Mark Rothko,Drawing,"https://api.nga.gov/iiif/1b16d6bc-4f29-48e9-8f0a-82af96c17a7a/full/!200,200/0/default.jpg"
69205,Figures,Mark Rothko,Drawing,"https://api.nga.gov/iiif/8e965d2f-b68a-48db-8083-b6286f88ef50/full/!200,200/0/default.jpg"
68641,"Seated Nude Leaning to Left, Torso Bent at Waist",Mark Rothko,Drawing,"https://api.nga.gov/iiif/65150782-72ee-416f-921d-3b74daaccf30/full/!200,200/0/default.jpg"
68642,Nude Man and Woman,Mark Rothko,Drawing,"https://api.nga.gov/iiif/7a1c87cd-2015-4739-9583-2f6e8dff130c/full/!200,200/0/default.jpg"
68643,Woman in a Long Dress,Mark Rothko,Drawing,"https://api.nga.gov/iiif/2b0f0151-c33b-4c3f-b243-cf58eb86d7de/full/!200,200/0/default.jpg"
68644,"Man Standing, Looking to the Right, Hand on Chair",Mark Rothko,Drawing,"https://api.nga.gov/iiif/46502f87-649b-43a8-8315-fdeee294bf61/full/!200,200/0/default.jpg"
68645,"Woman Wearing Loose Robe, Crouching",Mark Rothko,Drawing,"https://api.nga.gov/iiif/7c3aa268-a6b8-4af4-8cff-d08a3c43f772/full/!200,200/0/default.jpg"
68646,"Seated Woman, Head Turned to Viewer, Arms Crossed",Mark Rothko,Drawing,"https://api.nga.gov/iiif/ffd635cf-035b-4276-950c-98924310fab3/full/!200,200/0/default.jpg"
68647,Figure Studies,Mark Rothko,Drawing,"https://api.nga.gov/iiif/1ebaac4b-8e27-4f41-98d7-f8a878d49226/full/!200,200/0/default.jpg"
68648,"Standing Female Nude Turned to the Right, Hands on Hips",Mark Rothko,Drawing,"https://api.nga.gov/iiif/dd0963cd-975c-4eae-af81-bf866c37e28b/full/!200,200/0/default.jpg"
68649,"Seated Female Nude Turned to the Left, Left Leg Raised onto Bench",Mark Rothko,Drawing,"https://api.nga.gov/iiif/b248a317-c461-480d-9668-173ee772ec8a/full/!200,200/0/default.jpg"
68650,"Reclining Nude, Right Arm Supporting Torso",Mark Rothko,Drawing,"https://api.nga.gov/iiif/60a477eb-fd3c-43c8-a2ba-511ac1556175/full/!200,200/0/default.jpg"
68651,"Seated Woman with Eyeglasses Turned to the Left, Hands on Lap",Mark Rothko,Drawing,"https://api.nga.gov/iiif/f3beae27-b078-486b-8649-25ed88b10c3a/full/!200,200/0/default.jpg"
68652,"Sleeping Woman, Head Resting on Arms",Mark Rothko,Drawing,"https://api.nga.gov/iiif/283df26d-0130-47f7-9660-201bc37e7589/full/!200,200/0/default.jpg"
68653,"Man Leaning Back and to the Left, Right Hand Raised to Mouth",Mark Rothko,Drawing,"https://api.nga.gov/iiif/f7fbde58-f32c-461b-9e4c-5f4248cd0de2/full/!200,200/0/default.jpg"
68654,"Seated Female Nude, Turned to the Right",Mark Rothko,Drawing,"https://api.nga.gov/iiif/1eb14f88-20da-4ec1-b6c9-0fec5f9da28b/full/!200,200/0/default.jpg"
68655,"Young Girl Seated, Hair Falling over Left Shoulder",Mark Rothko,Drawing,"https://api.nga.gov/iiif/9e96f6ec-41e7-4b22-b894-174bded3886e/full/!200,200/0/default.jpg"
68656,Seated Figure Reading,Mark Rothko,Drawing,"https://api.nga.gov/iiif/904d0ba3-54b0-4b67-8c76-f11a141aa1a9/full/!200,200/0/default.jpg"
68657,"Standing Female Nude Turned to the Right, Arms Raised to Head",Mark Rothko,Drawing,"https://api.nga.gov/iiif/c9768d24-2810-47e4-a0c7-1b5e161fa533/full/!200,200/0/default.jpg"
68658,"Nude Figure Seen from the Back, Right Arm Supporting Torso",Mark Rothko,Drawing,"https://api.nga.gov/iiif/2c847edf-0007-49cb-86af-07da7da058a7/full/!200,200/0/default.jpg"
68659,"Seated Woman Leaning Back, Arms Raised to Head [recto]",Mark Rothko,Drawing,"https://api.nga.gov/iiif/40baa107-885e-4f2b-8cc3-00b3ee42eb5f/full/!200,200/0/default.jpg"
68660,"Seated Figure with Eyeglasses, Leaning Back [verso]",Mark Rothko,Drawing,"https://api.nga.gov/iiif/67c37f8b-3b62-4c68-9730-e422cbcc84f9/full/!200,200/0/default.jpg"
68741,"Two Women on Sofa, Knitting",Mark Rothko,Drawing,"https://api.nga.gov/iiif/12a2bbe5-0c23-4ec4-8a7c-9f329b61e13a/full/!200,200/0/default.jpg"
68662,"Standing Female Nude Turned to the Left, Head Turned to Viewer",Mark Rothko,Drawing,"https://api.nga.gov/iiif/1972e545-a5ff-4aec-bcdf-25c821b671f3/full/!200,200/0/default.jpg"
68663,"Reclining Nude Leaning to the Left, Right Arm Supporting Torso",Mark Rothko,Drawing,"https://api.nga.gov/iiif/4d1559c8-f847-448c-8654-1e03e02f14b4/full/!200,200/0/default.jpg"
68664,Seated Woman Wearing Checked Top,Mark Rothko,Drawing,"https://api.nga.gov/iiif/5b5311c2-2850-4d63-bf0f-d1f7d8e850c7/full/!200,200/0/default.jpg"
68665,Face in Profile to Right,Mark Rothko,Drawing,"https://api.nga.gov/iiif/ef1b658b-085d-4c6a-96d9-e34c4a19bbee/full/!200,200/0/default.jpg"
68666,"Seated Female Nude Turned to the Right, Head Turned to the Left",Mark Rothko,Drawing,"https://api.nga.gov/iiif/96ddd797-b7f9-4c31-b720-4126cc611882/full/!200,200/0/default.jpg"
68667,"Reclining Female Nude Leaning to Left, Right Arm Supporting Torso",Mark Rothko,Drawing,"https://api.nga.gov/iiif/7d2b9730-9fc3-42ca-98a4-69c5394cb884/full/!200,200/0/default.jpg"
68668,"Seated Woman Turned to the Right, Painting",Mark Rothko,Drawing,"https://api.nga.gov/iiif/f6f0cf0e-5032-4e95-b5f9-71a3afc7a349/full/!200,200/0/default.jpg"
68669,"Nude Lying on Stomach, Head Raised to Viewer",Mark Rothko,Drawing,"https://api.nga.gov/iiif/45105bd9-4482-4ee6-a815-5bfa28f43b11/full/!200,200/0/default.jpg"
68670,"Seated Female Nude Facing Front, Left Hand Touching Right Knee",Mark Rothko,Drawing,"https://api.nga.gov/iiif/07f8a89a-70ef-4deb-89ae-d89ba5c99d3a/full/!200,200/0/default.jpg"
